order_item_id,order_id,product_id,quantity,unit_price,unit_cost,discount_percent,discount_amount,line_total,line_cost
ITM-0005512,ORD-001508,PRD-0034,15,2800.0,1650.0,10.0,4200.0,37800.0,24750.0
ITM-0005513,ORD-001508,PRD-0039,29,13350.0,9100.0,2.5,9678.75,377471.25,263900.0
ITM-0005514,ORD-001509,PRD-0053,21,50250.0,36300.0,12.5,131906.25,923343.75,762300.0
ITM-0005515,ORD-001509,PRD-0066,41,5300.0,3250.0,2.5,5432.5,211867.5,133250.0
ITM-0005516,ORD-001509,PRD-0035,12,195800.0,149250.0,2.5,58740.0,2290860.0,1791000.0
ITM-0005517,ORD-001509,PRD-0048,4,160400.0,117650.0,10.0,64160.0,577440.0,470600.0
ITM-0005518,ORD-001509,PRD-0015,21,19300.0,12700.0,5.0,20265.0,385035.0,266700.0
ITM-0005519,ORD-001509,PRD-0011,21,50250.0,35950.0,0.0,0.0,1055250.0,754950.0
ITM-0005520,ORD-001510,PRD-0053,7,50250.0,36300.0,5.0,17587.5,334162.5,254100.0
ITM-0005521,ORD-001510,PRD-0069,9,41700.0,30300.0,5.0,18765.0,356535.0,272700.0
ITM-0005522,ORD-001510,PRD-0030,11,35850.0,25550.0,5.0,19717.5,374632.5,281050.0
ITM-0005523,ORD-001510,PRD-0032,14,383350.0,305700.0,7.5,402517.5,4964382.5,4279800.0
ITM-0005524,ORD-001510,PRD-0005,20,11500.0,7900.0,2.5,5750.0,224250.0,158000.0
ITM-0005525,ORD-001510,PRD-0033,9,88100.0,66350.0,0.0,0.0,792900.0,597150.0
ITM-0005526,ORD-001510,PRD-0052,9,40400.0,29250.0,12.5,45450.0,318150.0,263250.0
ITM-0005527,ORD-001511,PRD-0063,11,12650.0,8000.0,10.0,13915.0,125235.0,88000.0
ITM-0005528,ORD-001511,PRD-0028,47,6400.0,4200.0,0.0,0.0,300800.0,197400.0
ITM-0005529,ORD-001511,PRD-0034,6,2800.0,1650.0,5.0,840.0,15960.0,9900.0
ITM-0005530,ORD-001511,PRD-0031,13,1600.0,900.0,10.0,2080.0,18720.0,11700.0
ITM-0005531,ORD-001512,PRD-0066,23,5300.0,3250.0,2.5,3047.5,118852.5,74750.0
ITM-0005532,ORD-001512,PRD-0019,25,2950.0,1850.0,7.5,5531.25,68218.75,46250.0
ITM-0005533,ORD-001512,PRD-0005,34,11500.0,7900.0,0.0,0.0,391000.0,268600.0
ITM-0005534,ORD-001512,PRD-0049,16,2250.0,1400.0,5.0,1800.0,34200.0,22400.0
ITM-0005535,ORD-001513,PRD-0005,5,11500.0,7900.0,7.5,4312.5,53187.5,39500.0
ITM-0005536,ORD-001513,PRD-0055,1,43600.0,31400.0,5.0,2180.0,41420.0,31400.0
ITM-0005537,ORD-001513,PRD-0070,5,5100.0,3300.0,10.0,2550.0,22950.0,16500.0
ITM-0005538,ORD-001513,PRD-0049,18,2250.0,1400.0,5.0,2025.0,38475.0,25200.0
ITM-0005539,ORD-001513,PRD-0069,1,41700.0,30300.0,2.5,1042.5,40657.5,30300.0
ITM-0005540,ORD-001514,PRD-0034,2,2800.0,1650.0,7.5,420.0,5180.0,3300.0
ITM-0005541,ORD-001514,PRD-0007,8,33250.0,23700.0,5.0,13300.0,252700.0,189600.0
ITM-0005542,ORD-001514,PRD-0014,8,199750.0,146450.0,5.0,79900.0,1518100.0,1171600.0
ITM-0005543,ORD-001515,PRD-0015,2,19300.0,12700.0,7.5,2895.0,35705.0,25400.0
ITM-0005544,ORD-001515,PRD-0053,4,50250.0,36300.0,5.0,10050.0,190950.0,145200.0
ITM-0005545,ORD-001515,PRD-0063,20,12650.0,8000.0,5.0,12650.0,240350.0,160000.0
ITM-0005546,ORD-001515,PRD-0037,26,7650.0,5500.0,2.5,4972.5,193927.5,143000.0
ITM-0005547,ORD-001515,PRD-0012,7,42850.0,31750.0,5.0,14997.5,284952.5,222250.0
ITM-0005548,ORD-001516,PRD-0066,8,5300.0,3250.0,12.5,5300.0,37100.0,26000.0
ITM-0005549,ORD-001516,PRD-0015,6,19300.0,12700.0,5.0,5790.0,110010.0,76200.0
ITM-0005550,ORD-001516,PRD-0027,53,11500.0,7200.0,5.0,30475.0,579025.0,381600.0
ITM-0005551,ORD-001516,PRD-0053,2,50250.0,36300.0,5.0,5025.0,95475.0,72600.0
ITM-0005552,ORD-001516,PRD-0013,42,8750.0,5350.0,0.0,0.0,367500.0,224700.0
ITM-0005553,ORD-001516,PRD-0040,13,70550.0,49600.0,5.0,45857.5,871292.5,644800.0
ITM-0005554,ORD-001517,PRD-0006,7,27000.0,19650.0,5.0,9450.0,179550.0,137550.0
ITM-0005555,ORD-001517,PRD-0036,4,170650.0,122850.0,10.0,68260.0,614340.0,491400.0
ITM-0005556,ORD-001517,PRD-0005,4,11500.0,7900.0,2.5,1150.0,44850.0,31600.0
ITM-0005557,ORD-001517,PRD-0053,1,50250.0,36300.0,2.5,1256.25,48993.75,36300.0
ITM-0005558,ORD-001518,PRD-0069,7,41700.0,30300.0,5.0,14595.0,277305.0,212100.0
ITM-0005559,ORD-001518,PRD-0053,2,50250.0,36300.0,0.0,0.0,100500.0,72600.0
ITM-0005560,ORD-001518,PRD-0034,7,2800.0,1650.0,0.0,0.0,19600.0,11550.0
ITM-0005561,ORD-001518,PRD-0059,26,1850.0,1050.0,12.5,6012.5,42087.5,27300.0
ITM-0005562,ORD-001519,PRD-0005,18,11500.0,7900.0,7.5,15525.0,191475.0,142200.0
ITM-0005563,ORD-001519,PRD-0010,3,50450.0,37650.0,5.0,7567.5,143782.5,112950.0
ITM-0005564,ORD-001519,PRD-0045,18,4400.0,2800.0,5.0,3960.0,75240.0,50400.0
ITM-0005565,ORD-001519,PRD-0049,9,2250.0,1400.0,2.5,506.25,19743.75,12600.0
ITM-0005566,ORD-001520,PRD-0045,12,4400.0,2800.0,5.0,2640.0,50160.0,33600.0
ITM-0005567,ORD-001520,PRD-0050,11,1200.0,650.0,5.0,660.0,12540.0,7150.0
ITM-0005568,ORD-001520,PRD-0037,19,7650.0,5500.0,7.5,10901.25,134448.75,104500.0
ITM-0005569,ORD-001520,PRD-0014,5,199750.0,146450.0,7.5,74906.25,923843.75,732250.0
ITM-0005570,ORD-001521,PRD-0021,3,151550.0,109750.0,5.0,22732.5,431917.5,329250.0
ITM-0005571,ORD-001521,PRD-0032,3,383350.0,305700.0,7.5,86253.75,1063796.25,917100.0
ITM-0005572,ORD-001521,PRD-0048,17,160400.0,117650.0,5.0,136340.0,2590460.0,2000050.0
ITM-0005573,ORD-001521,PRD-0034,12,2800.0,1650.0,10.0,3360.0,30240.0,19800.0
ITM-0005574,ORD-001521,PRD-0036,9,170650.0,122850.0,5.0,76792.5,1459057.5,1105650.0
ITM-0005575,ORD-001522,PRD-0037,37,7650.0,5500.0,7.5,21228.75,261821.25,203500.0
ITM-0005576,ORD-001523,PRD-0034,2,2800.0,1650.0,10.0,560.0,5040.0,3300.0
ITM-0005577,ORD-001523,PRD-0032,6,383350.0,305700.0,2.5,57502.5,2242597.5,1834200.0
ITM-0005578,ORD-001523,PRD-0014,8,199750.0,146450.0,2.5,39950.0,1558050.0,1171600.0
ITM-0005579,ORD-001523,PRD-0051,10,7700.0,4850.0,5.0,3850.0,73150.0,48500.0
ITM-0005580,ORD-001523,PRD-0037,49,7650.0,5500.0,10.0,37485.0,337365.0,269500.0
ITM-0005581,ORD-001524,PRD-0003,2,88300.0,65000.0,2.5,4415.0,172185.0,130000.0
ITM-0005582,ORD-001524,PRD-0005,3,11500.0,7900.0,2.5,862.5,33637.5,23700.0
ITM-0005583,ORD-001524,PRD-0054,13,6000.0,4000.0,10.0,7800.0,70200.0,52000.0
ITM-0005584,ORD-001524,PRD-0036,6,170650.0,122850.0,2.5,25597.5,998302.5,737100.0
ITM-0005585,ORD-001525,PRD-0032,16,383350.0,305700.0,0.0,0.0,6133600.0,4891200.0
ITM-0005586,ORD-001525,PRD-0006,23,27000.0,19650.0,10.0,62100.0,558900.0,451950.0
ITM-0005587,ORD-001525,PRD-0058,12,28050.0,19450.0,7.5,25245.0,311355.0,233400.0
ITM-0005588,ORD-001525,PRD-0022,12,13950.0,9250.0,10.0,16740.0,150660.0,111000.0
ITM-0005589,ORD-001525,PRD-0067,39,2050.0,1250.0,7.5,5996.25,73953.75,48750.0
ITM-0005590,ORD-001526,PRD-0045,20,4400.0,2800.0,0.0,0.0,88000.0,56000.0
ITM-0005591,ORD-001526,PRD-0034,11,2800.0,1650.0,0.0,0.0,30800.0,18150.0
ITM-0005592,ORD-001526,PRD-0011,4,50250.0,35950.0,5.0,10050.0,190950.0,143800.0
ITM-0005593,ORD-001527,PRD-0001,2,49000.0,35150.0,2.5,2450.0,95550.0,70300.0
ITM-0005594,ORD-001527,PRD-0008,5,11400.0,7800.0,0.0,0.0,57000.0,39000.0
ITM-0005595,ORD-001527,PRD-0028,61,6400.0,4200.0,5.0,19520.0,370880.0,256200.0
ITM-0005596,ORD-001527,PRD-0070,24,5100.0,3300.0,2.5,3060.0,119340.0,79200.0
ITM-0005597,ORD-001527,PRD-0043,12,35950.0,25500.0,0.0,0.0,431400.0,306000.0
ITM-0005598,ORD-001528,PRD-0066,31,5300.0,3250.0,10.0,16430.0,147870.0,100750.0
ITM-0005599,ORD-001528,PRD-0017,2,15250.0,10000.0,10.0,3050.0,27450.0,20000.0
ITM-0005600,ORD-001529,PRD-0011,5,50250.0,35950.0,5.0,12562.5,238687.5,179750.0
ITM-0005601,ORD-001529,PRD-0050,13,1200.0,650.0,12.5,1950.0,13650.0,8450.0
ITM-0005602,ORD-001530,PRD-0018,2,39400.0,29550.0,5.0,3940.0,74860.0,59100.0
ITM-0005603,ORD-001530,PRD-0013,13,8750.0,5350.0,5.0,5687.5,108062.5,69550.0
ITM-0005604,ORD-001530,PRD-0052,6,40400.0,29250.0,5.0,12120.0,230280.0,175500.0
ITM-0005605,ORD-001530,PRD-0021,6,151550.0,109750.0,12.5,113662.5,795637.5,658500.0
ITM-0005606,ORD-001530,PRD-0065,6,9000.0,5800.0,7.5,4050.0,49950.0,34800.0
ITM-0005607,ORD-001531,PRD-0034,11,2800.0,1650.0,0.0,0.0,30800.0,18150.0
ITM-0005608,ORD-001531,PRD-0053,7,50250.0,36300.0,5.0,17587.5,334162.5,254100.0
ITM-0005609,ORD-001531,PRD-0006,11,27000.0,19650.0,12.5,37125.0,259875.0,216150.0
ITM-0005610,ORD-001531,PRD-0058,9,28050.0,19450.0,5.0,12622.5,239827.5,175050.0
ITM-0005611,ORD-001531,PRD-0066,20,5300.0,3250.0,10.0,10600.0,95400.0,65000.0
ITM-0005612,ORD-001532,PRD-0037,47,7650.0,5500.0,5.0,17977.5,341572.5,258500.0
ITM-0005613,ORD-001532,PRD-0007,12,33250.0,23700.0,5.0,19950.0,379050.0,284400.0
ITM-0005614,ORD-001532,PRD-0038,5,32300.0,22650.0,0.0,0.0,161500.0,113250.0
ITM-0005615,ORD-001532,PRD-0028,58,6400.0,4200.0,5.0,18560.0,352640.0,243600.0
ITM-0005616,ORD-001532,PRD-0069,5,41700.0,30300.0,2.5,5212.5,203287.5,151500.0
ITM-0005617,ORD-001532,PRD-0055,2,43600.0,31400.0,0.0,0.0,87200.0,62800.0
ITM-0005618,ORD-001532,PRD-0045,28,4400.0,2800.0,0.0,0.0,123200.0,78400.0
ITM-0005619,ORD-001533,PRD-0053,6,50250.0,36300.0,0.0,0.0,301500.0,217800.0
ITM-0005620,ORD-001533,PRD-0013,74,8750.0,5350.0,5.0,32375.0,615125.0,395900.0
ITM-0005621,ORD-001533,PRD-0037,47,7650.0,5500.0,0.0,0.0,359550.0,258500.0
ITM-0005622,ORD-001534,PRD-0062,15,13700.0,9000.0,0.0,0.0,205500.0,135000.0
ITM-0005623,ORD-001534,PRD-0057,2,25450.0,17350.0,7.5,3817.5,47082.5,34700.0
ITM-0005624,ORD-001534,PRD-0003,6,88300.0,65000.0,10.0,52980.0,476820.0,390000.0
ITM-0005625,ORD-001534,PRD-0010,2,50450.0,37650.0,10.0,10090.0,90810.0,75300.0
ITM-0005626,ORD-001535,PRD-0021,20,151550.0,109750.0,12.5,378875.0,2652125.0,2195000.0
ITM-0005627,ORD-001535,PRD-0066,46,5300.0,3250.0,7.5,18285.0,225515.0,149500.0
ITM-0005628,ORD-001536,PRD-0005,24,11500.0,7900.0,10.0,27600.0,248400.0,189600.0
ITM-0005629,ORD-001536,PRD-0049,24,2250.0,1400.0,5.0,2700.0,51300.0,33600.0
ITM-0005630,ORD-001536,PRD-0021,2,151550.0,109750.0,5.0,15155.0,287945.0,219500.0
ITM-0005631,ORD-001537,PRD-0027,3,11500.0,7200.0,5.0,1725.0,32775.0,21600.0
ITM-0005632,ORD-001537,PRD-0016,3,18750.0,12900.0,5.0,2812.5,53437.5,38700.0
ITM-0005633,ORD-001537,PRD-0066,5,5300.0,3250.0,0.0,0.0,26500.0,16250.0
ITM-0005634,ORD-001538,PRD-0066,7,5300.0,3250.0,5.0,1855.0,35245.0,22750.0
ITM-0005635,ORD-001538,PRD-0005,37,11500.0,7900.0,10.0,42550.0,382950.0,292300.0
ITM-0005636,ORD-001538,PRD-0034,7,2800.0,1650.0,12.5,2450.0,17150.0,11550.0
ITM-0005637,ORD-001538,PRD-0044,20,3350.0,2000.0,0.0,0.0,67000.0,40000.0
ITM-0005638,ORD-001539,PRD-0052,14,40400.0,29250.0,12.5,70700.0,494900.0,409500.0
ITM-0005639,ORD-001539,PRD-0034,21,2800.0,1650.0,10.0,5880.0,52920.0,34650.0
ITM-0005640,ORD-001539,PRD-0066,39,5300.0,3250.0,5.0,10335.0,196365.0,126750.0
ITM-0005641,ORD-001540,PRD-0021,2,151550.0,109750.0,0.0,0.0,303100.0,219500.0
ITM-0005642,ORD-001540,PRD-0027,25,11500.0,7200.0,10.0,28750.0,258750.0,180000.0
ITM-0005643,ORD-001540,PRD-0004,23,7100.0,4600.0,0.0,0.0,163300.0,105800.0
ITM-0005644,ORD-001540,PRD-0005,11,11500.0,7900.0,7.5,9487.5,117012.5,86900.0
ITM-0005645,ORD-001540,PRD-0034,11,2800.0,1650.0,10.0,3080.0,27720.0,18150.0
ITM-0005646,ORD-001541,PRD-0013,17,8750.0,5350.0,5.0,7437.5,141312.5,90950.0
ITM-0005647,ORD-001541,PRD-0066,17,5300.0,3250.0,2.5,2252.5,87847.5,55250.0
ITM-0005648,ORD-001541,PRD-0068,4,29000.0,20900.0,7.5,8700.0,107300.0,83600.0
ITM-0005649,ORD-001542,PRD-0014,2,199750.0,146450.0,7.5,29962.5,369537.5,292900.0
ITM-0005650,ORD-001542,PRD-0027,32,11500.0,7200.0,2.5,9200.0,358800.0,230400.0
ITM-0005651,ORD-001542,PRD-0012,7,42850.0,31750.0,0.0,0.0,299950.0,222250.0
ITM-0005652,ORD-001542,PRD-0022,14,13950.0,9250.0,10.0,19530.0,175770.0,129500.0
ITM-0005653,ORD-001542,PRD-0032,7,383350.0,305700.0,10.0,268345.0,2415105.0,2139900.0
ITM-0005654,ORD-001543,PRD-0055,4,43600.0,31400.0,10.0,17440.0,156960.0,125600.0
ITM-0005655,ORD-001543,PRD-0027,32,11500.0,7200.0,5.0,18400.0,349600.0,230400.0
ITM-0005656,ORD-001543,PRD-0034,8,2800.0,1650.0,7.5,1680.0,20720.0,13200.0
ITM-0005657,ORD-001544,PRD-0030,4,35850.0,25550.0,12.5,17925.0,125475.0,102200.0
ITM-0005658,ORD-001545,PRD-0040,6,70550.0,49600.0,0.0,0.0,423300.0,297600.0
ITM-0005659,ORD-001545,PRD-0035,2,195800.0,149250.0,10.0,39160.0,352440.0,298500.0
ITM-0005660,ORD-001545,PRD-0022,7,13950.0,9250.0,5.0,4882.5,92767.5,64750.0
ITM-0005661,ORD-001546,PRD-0007,2,33250.0,23700.0,10.0,6650.0,59850.0,47400.0
ITM-0005662,ORD-001547,PRD-0026,20,5050.0,3050.0,5.0,5050.0,95950.0,61000.0
ITM-0005663,ORD-001547,PRD-0050,20,1200.0,650.0,7.5,1800.0,22200.0,13000.0
ITM-0005664,ORD-001547,PRD-0023,16,46600.0,33950.0,5.0,37280.0,708320.0,543200.0
ITM-0005665,ORD-001548,PRD-0061,14,5600.0,3650.0,5.0,3920.0,74480.0,51100.0
ITM-0005666,ORD-001548,PRD-0064,21,40250.0,28850.0,7.5,63393.75,781856.25,605850.0
ITM-0005667,ORD-001548,PRD-0066,35,5300.0,3250.0,7.5,13912.5,171587.5,113750.0
ITM-0005668,ORD-001548,PRD-0034,21,2800.0,1650.0,5.0,2940.0,55860.0,34650.0
ITM-0005669,ORD-001548,PRD-0038,3,32300.0,22650.0,10.0,9690.0,87210.0,67950.0
ITM-0005670,ORD-001548,PRD-0037,62,7650.0,5500.0,0.0,0.0,474300.0,341000.0
ITM-0005671,ORD-001549,PRD-0007,8,33250.0,23700.0,5.0,13300.0,252700.0,189600.0
ITM-0005672,ORD-001549,PRD-0069,8,41700.0,30300.0,5.0,16680.0,316920.0,242400.0
ITM-0005673,ORD-001549,PRD-0046,12,141200.0,107400.0,5.0,84720.0,1609680.0,1288800.0
ITM-0005674,ORD-001549,PRD-0037,47,7650.0,5500.0,5.0,17977.5,341572.5,258500.0
ITM-0005675,ORD-001549,PRD-0057,8,25450.0,17350.0,10.0,20360.0,183240.0,138800.0
ITM-0005676,ORD-001550,PRD-0066,42,5300.0,3250.0,0.0,0.0,222600.0,136500.0
ITM-0005677,ORD-001550,PRD-0036,6,170650.0,122850.0,10.0,102390.0,921510.0,737100.0
ITM-0005678,ORD-001550,PRD-0034,15,2800.0,1650.0,0.0,0.0,42000.0,24750.0
ITM-0005679,ORD-001550,PRD-0011,18,50250.0,35950.0,5.0,45225.0,859275.0,647100.0
ITM-0005680,ORD-001550,PRD-0029,15,30900.0,21650.0,5.0,23175.0,440325.0,324750.0
ITM-0005681,ORD-001550,PRD-0042,27,16900.0,11500.0,2.5,11407.5,444892.5,310500.0
ITM-0005682,ORD-001551,PRD-0058,4,28050.0,19450.0,0.0,0.0,112200.0,77800.0
ITM-0005683,ORD-001551,PRD-0009,10,75050.0,56000.0,5.0,37525.0,712975.0,560000.0
ITM-0005684,ORD-001552,PRD-0035,5,195800.0,149250.0,7.5,73425.0,905575.0,746250.0
ITM-0005685,ORD-001553,PRD-0031,5,1600.0,900.0,7.5,600.0,7400.0,4500.0
ITM-0005686,ORD-001554,PRD-0027,11,11500.0,7200.0,7.5,9487.5,117012.5,79200.0
ITM-0005687,ORD-001554,PRD-0040,4,70550.0,49600.0,2.5,7055.0,275145.0,198400.0
ITM-0005688,ORD-001554,PRD-0069,3,41700.0,30300.0,10.0,12510.0,112590.0,90900.0
ITM-0005689,ORD-001555,PRD-0032,12,383350.0,305700.0,2.5,115005.0,4485195.0,3668400.0
ITM-0005690,ORD-001555,PRD-0027,79,11500.0,7200.0,7.5,68137.5,840362.5,568800.0
ITM-0005691,ORD-001556,PRD-0052,4,40400.0,29250.0,10.0,16160.0,145440.0,117000.0
ITM-0005692,ORD-001556,PRD-0025,4,32700.0,22850.0,2.5,3270.0,127530.0,91400.0
ITM-0005693,ORD-001556,PRD-0005,7,11500.0,7900.0,5.0,4025.0,76475.0,55300.0
ITM-0005694,ORD-001556,PRD-0007,6,33250.0,23700.0,0.0,0.0,199500.0,142200.0
ITM-0005695,ORD-001556,PRD-0064,6,40250.0,28850.0,7.5,18112.5,223387.5,173100.0
ITM-0005696,ORD-001557,PRD-0027,49,11500.0,7200.0,5.0,28175.0,535325.0,352800.0
ITM-0005697,ORD-001557,PRD-0064,2,40250.0,28850.0,5.0,4025.0,76475.0,57700.0
ITM-0005698,ORD-001557,PRD-0029,2,30900.0,21650.0,10.0,6180.0,55620.0,43300.0
ITM-0005699,ORD-001557,PRD-0005,20,11500.0,7900.0,5.0,11500.0,218500.0,158000.0
ITM-0005700,ORD-001557,PRD-0030,18,35850.0,25550.0,2.5,16132.5,629167.5,459900.0
ITM-0005701,ORD-001558,PRD-0045,11,4400.0,2800.0,2.5,1210.0,47190.0,30800.0
ITM-0005702,ORD-001558,PRD-0009,11,75050.0,56000.0,7.5,61916.25,763633.75,616000.0
ITM-0005703,ORD-001559,PRD-0045,26,4400.0,2800.0,7.5,8580.0,105820.0,72800.0
ITM-0005704,ORD-001559,PRD-0028,48,6400.0,4200.0,5.0,15360.0,291840.0,201600.0
ITM-0005705,ORD-001560,PRD-0015,2,19300.0,12700.0,5.0,1930.0,36670.0,25400.0
ITM-0005706,ORD-001560,PRD-0052,4,40400.0,29250.0,0.0,0.0,161600.0,117000.0
ITM-0005707,ORD-001560,PRD-0042,10,16900.0,11500.0,0.0,0.0,169000.0,115000.0
ITM-0005708,ORD-001561,PRD-0026,20,5050.0,3050.0,0.0,0.0,101000.0,61000.0
ITM-0005709,ORD-001561,PRD-0009,2,75050.0,56000.0,2.5,3752.5,146347.5,112000.0
ITM-0005710,ORD-001561,PRD-0031,8,1600.0,900.0,10.0,1280.0,11520.0,7200.0
ITM-0005711,ORD-001562,PRD-0009,11,75050.0,56000.0,2.5,20638.75,804911.25,616000.0
ITM-0005712,ORD-001563,PRD-0061,23,5600.0,3650.0,5.0,6440.0,122360.0,83950.0
ITM-0005713,ORD-001563,PRD-0070,20,5100.0,3300.0,0.0,0.0,102000.0,66000.0
ITM-0005714,ORD-001563,PRD-0007,11,33250.0,23700.0,0.0,0.0,365750.0,260700.0
ITM-0005715,ORD-001564,PRD-0031,43,1600.0,900.0,5.0,3440.0,65360.0,38700.0
ITM-0005716,ORD-001564,PRD-0045,51,4400.0,2800.0,7.5,16830.0,207570.0,142800.0
ITM-0005717,ORD-001565,PRD-0028,32,6400.0,4200.0,10.0,20480.0,184320.0,134400.0
ITM-0005718,ORD-001565,PRD-0051,30,7700.0,4850.0,5.0,11550.0,219450.0,145500.0
ITM-0005719,ORD-001566,PRD-0007,7,33250.0,23700.0,5.0,11637.5,221112.5,165900.0
ITM-0005720,ORD-001566,PRD-0028,38,6400.0,4200.0,2.5,6080.0,237120.0,159600.0
ITM-0005721,ORD-001566,PRD-0027,29,11500.0,7200.0,0.0,0.0,333500.0,208800.0
ITM-0005722,ORD-001567,PRD-0006,25,27000.0,19650.0,5.0,33750.0,641250.0,491250.0
ITM-0005723,ORD-001567,PRD-0011,13,50250.0,35950.0,2.5,16331.25,636918.75,467350.0
ITM-0005724,ORD-001567,PRD-0004,25,7100.0,4600.0,5.0,8875.0,168625.0,115000.0
ITM-0005725,ORD-001567,PRD-0005,58,11500.0,7900.0,10.0,66700.0,600300.0,458200.0
ITM-0005726,ORD-001568,PRD-0066,13,5300.0,3250.0,0.0,0.0,68900.0,42250.0
ITM-0005727,ORD-001568,PRD-0030,20,35850.0,25550.0,2.5,17925.0,699075.0,511000.0
ITM-0005728,ORD-001568,PRD-0039,18,13350.0,9100.0,7.5,18022.5,222277.5,163800.0
ITM-0005729,ORD-001568,PRD-0053,13,50250.0,36300.0,10.0,65325.0,587925.0,471900.0
ITM-0005730,ORD-001569,PRD-0064,2,40250.0,28850.0,5.0,4025.0,76475.0,57700.0
ITM-0005731,ORD-001570,PRD-0033,24,88100.0,66350.0,5.0,105720.0,2008680.0,1592400.0
ITM-0005732,ORD-001570,PRD-0003,12,88300.0,65000.0,2.5,26490.0,1033110.0,780000.0
ITM-0005733,ORD-001570,PRD-0039,48,13350.0,9100.0,2.5,16020.0,624780.0,436800.0
ITM-0005734,ORD-001570,PRD-0052,4,40400.0,29250.0,7.5,12120.0,149480.0,117000.0
ITM-0005735,ORD-001570,PRD-0036,8,170650.0,122850.0,2.5,34130.0,1331070.0,982800.0
ITM-0005736,ORD-001570,PRD-0034,24,2800.0,1650.0,7.5,5040.0,62160.0,39600.0
ITM-0005737,ORD-001571,PRD-0003,5,88300.0,65000.0,7.5,33112.5,408387.5,325000.0
ITM-0005738,ORD-001571,PRD-0005,12,11500.0,7900.0,7.5,10350.0,127650.0,94800.0
ITM-0005739,ORD-001571,PRD-0050,4,1200.0,650.0,0.0,0.0,4800.0,2600.0
ITM-0005740,ORD-001571,PRD-0032,2,383350.0,305700.0,0.0,0.0,766700.0,611400.0
ITM-0005741,ORD-001572,PRD-0034,7,2800.0,1650.0,5.0,980.0,18620.0,11550.0
ITM-0005742,ORD-001572,PRD-0043,7,35950.0,25500.0,5.0,12582.5,239067.5,178500.0
ITM-0005743,ORD-001572,PRD-0005,15,11500.0,7900.0,7.5,12937.5,159562.5,118500.0
ITM-0005744,ORD-001572,PRD-0057,11,25450.0,17350.0,7.5,20996.25,258953.75,190850.0
ITM-0005745,ORD-001572,PRD-0066,31,5300.0,3250.0,5.0,8215.0,156085.0,100750.0
ITM-0005746,ORD-001572,PRD-0063,31,12650.0,8000.0,5.0,19607.5,372542.5,248000.0
ITM-0005747,ORD-001572,PRD-0036,2,170650.0,122850.0,10.0,34130.0,307170.0,245700.0
ITM-0005748,ORD-001573,PRD-0057,4,25450.0,17350.0,10.0,10180.0,91620.0,69400.0
ITM-0005749,ORD-001573,PRD-0045,39,4400.0,2800.0,5.0,8580.0,163020.0,109200.0
ITM-0005750,ORD-001573,PRD-0028,25,6400.0,4200.0,10.0,16000.0,144000.0,105000.0
ITM-0005751,ORD-001573,PRD-0069,14,41700.0,30300.0,5.0,29190.0,554610.0,424200.0
ITM-0005752,ORD-001574,PRD-0037,49,7650.0,5500.0,0.0,0.0,374850.0,269500.0
ITM-0005753,ORD-001574,PRD-0005,41,11500.0,7900.0,5.0,23575.0,447925.0,323900.0
ITM-0005754,ORD-001574,PRD-0034,11,2800.0,1650.0,5.0,1540.0,29260.0,18150.0
ITM-0005755,ORD-001574,PRD-0032,8,383350.0,305700.0,7.5,230010.0,2836790.0,2445600.0
ITM-0005756,ORD-001575,PRD-0069,12,41700.0,30300.0,2.5,12510.0,487890.0,363600.0
ITM-0005757,ORD-001575,PRD-0040,7,70550.0,49600.0,7.5,37038.75,456811.25,347200.0
ITM-0005758,ORD-001575,PRD-0047,5,67750.0,48250.0,5.0,16937.5,321812.5,241250.0
ITM-0005759,ORD-001575,PRD-0011,5,50250.0,35950.0,5.0,12562.5,238687.5,179750.0
ITM-0005760,ORD-001576,PRD-0052,8,40400.0,29250.0,5.0,16160.0,307040.0,234000.0
ITM-0005761,ORD-001576,PRD-0066,38,5300.0,3250.0,2.5,5035.0,196365.0,123500.0
ITM-0005762,ORD-001576,PRD-0034,23,2800.0,1650.0,10.0,6440.0,57960.0,37950.0
ITM-0005763,ORD-001576,PRD-0045,57,4400.0,2800.0,0.0,0.0,250800.0,159600.0
ITM-0005764,ORD-001576,PRD-0053,11,50250.0,36300.0,2.5,13818.75,538931.25,399300.0
ITM-0005765,ORD-001576,PRD-0014,8,199750.0,146450.0,0.0,0.0,1598000.0,1171600.0
ITM-0005766,ORD-001577,PRD-0034,2,2800.0,1650.0,0.0,0.0,5600.0,3300.0
ITM-0005767,ORD-001577,PRD-0007,2,33250.0,23700.0,2.5,1662.5,64837.5,47400.0
ITM-0005768,ORD-001577,PRD-0069,9,41700.0,30300.0,0.0,0.0,375300.0,272700.0
ITM-0005769,ORD-001577,PRD-0049,23,2250.0,1400.0,0.0,0.0,51750.0,32200.0
ITM-0005770,ORD-001577,PRD-0066,11,5300.0,3250.0,5.0,2915.0,55385.0,35750.0
ITM-0005771,ORD-001578,PRD-0005,46,11500.0,7900.0,2.5,13225.0,515775.0,363400.0
ITM-0005772,ORD-001578,PRD-0038,21,32300.0,22650.0,10.0,67830.0,610470.0,475650.0
ITM-0005773,ORD-001579,PRD-0009,13,75050.0,56000.0,5.0,48782.5,926867.5,728000.0
ITM-0005774,ORD-001579,PRD-0031,28,1600.0,900.0,2.5,1120.0,43680.0,25200.0
